CustomerID,NRIC,Name,Gender,Address,Region,Age,,,,,
1000495,S5209472L,Phua Keng Tee,Male,"Boon Lay,Ave6,BLK7,#5-668",West,47,,,,,
1000496,S5978595U,Neo Keng Kah,Male,"Lim Chu Kang,Ave6,BLK9,#18-1485",North,39,,,,,
1000497,S6523785Q,Ho Ting Choon,Female,"Bukit Panjang,Ave2,BLK8,#9-1596",West,42,,,,,
1000498,S6825261X,Chua Fook Kuan,Female,"Woodlands,Ave10,BLK2,#8-1010",North,61,,,,,
1000499,S6311910B,Khoo Kah Yue,Male,"Sengkang,Ave9,BLK10,#10-277",Northeast,52,,,,,
1000500,S4505206E,Wong Seng Chun,Female,"Bukit Timah,Ave8,BLK6,#12-295",Central,32,,,,,
1000501,S7846788T,Fong Wah Lian,Female,"Lim Chu Kang,Ave6,BLK7,#18-729",North,68,,,,,
1000502,S8828715P,Ng Wai Beng,Male,"Woodlands,Ave9,BLK3,#17-1818",North,17,,,,,
1000503,S4718972H,Tay Wai Leng,Male,"Choa Chu Kang,Ave6,BLK3,#11-171",West,89,,,,,
1000504,S5260498L,Goh Kuan Beng,Female,"Bukit Panjang,Ave1,BLK10,#2-837",West,34,,,,,
1000505,S6778012G,Chong Chee Eng,Female,"Jurong,Ave8,BLK10,#19-634",West,10,,,,,
1000506,S4721375T,Tan How Kek,Female,"Bukit Merah,Ave5,BLK8,#4-113",Central,49,,,,,
1000507,S5217723K,Wong Xiao Tee,Male,"Bukit Panjang,Ave2,BLK7,#6-1299",West,51,,,,,
1000508,S5339368E,Ang Xiao Kah,Female,"Tampines,Ave6,BLK4,#9-1846",East,81,,,,,
1000509,S7906633T,Loh Leng Meng,Male,"Hougang,Ave7,BLK2,#4-1580",Northeast,76,,,,,
1000510,S7236329K,Lau Hock Wai,Male,"Bukit Merah,Ave2,BLK9,#15-602",Central,17,,,,,
1000511,S8088145C,Chua Ting Wai,Male,"Choa Chu Kang,Ave2,BLK7,#4-1254",West,82,,,,,
1000512,S7103046G,Yap Choon Fook,Male,"Yishun,Ave3,BLK9,#12-319",North,78,,,,,
1000513,S8513264J,Lim Hoong Wai,Male,"Boon Lay,Ave3,BLK6,#11-1046",West,69,,,,,
1000514,S7757169A,Lim Wah Yue,Female,"Bukit Batok,Ave2,BLK6,#10-1429",West,50,,,,,
1000515,S5907065L,Ang Tee Leng,Male,"Choa Chu Kang,Ave3,BLK10,#10-950",West,25,,,,,
1000516,S5234042S,Leong Lian Hock,Male,"Lim Chu Kang,Ave4,BLK5,#4-430",North,69,,,,,
1000517,S7864948C,Khoo Seng Yue,Male,"Bukit Timah,Ave8,BLK7,#10-1756",Central,28,,,,,
1000518,S7489948M,Chong Fook Mei,Male,"Bukit Timah,Ave6,BLK3,#10-301",Central,77,,,,,
1000519,S4728198H,Tay Lan Hock,Female,"Bukit Timah,Ave9,BLK7,#6-409",Central,36,,,,,
1000520,S7959249T,Ang Yee Beng,Female,"Tampines,Ave2,BLK9,#3-627",East,55,,,,,
1000521,S6726760W,Ang Yee Leng,Male,"Sengkang,Ave4,BLK7,#13-120",Northeast,62,,,,,
1000522,S5456587V,Lim Chee Fatt,Female,"Pasir Ris,Ave8,BLK2,#4-1550",East,50,,,,,
1000523,S6850666K,Khoo Seng Ting,Female,"Clementi,Ave10,BLK7,#8-201",West,55,,,,,
1000524,S6527514U,Teo Chee Kek,Female,"Sembawang,Ave10,BLK7,#3-1906",North,88,,,,,
1000525,S4902891I,Lee Poh Wah,Male,"Bukit Panjang,Ave2,BLK7,#18-206",West,39,,,,,
1000526,S7454085F,Pang Kah Sun,Female,"Punggol,Ave3,BLK9,#6-485",Northeast,75,,,,,
1000527,S8104313Y,Ang Kuan How,Male,"Yishun,Ave10,BLK4,#2-1658",North,40,,,,,
1000528,S6430224P,Phua Keng Kah,Male,"Bukit Panjang,Ave2,BLK6,#3-1596",West,31,,,,,
1000529,S6536617V,Tay Yee Xiao,Male,"Yishun,Ave7,BLK5,#2-1929",North,20,,,,,
1000530,S5945794C,Chong Leng Wai,Female,"Hougang,Ave7,BLK2,#19-1827",Northeast,7,,,,,
1000531,S4576848F,Chua Gim Keng,Male,"Bukit Timah,Ave1,BLK7,#16-1285",Central,43,,,,,
1000532,S6917221G,Fong Chee Chun,Female,"Yishun,Ave3,BLK9,#15-1970",North,21,,,,,
1000533,S6504353B,Chong Wei Lian,Male,"Bedok,Ave2,BLK5,#8-1195",East,43,,,,,
1000534,S7215835G,Chong Ting Seng,Male,"Changi,Ave3,BLK2,#15-392",East,67,,,,,
1000535,S8261325U,Chan How Fatt,Male,"Bukit Panjang,Ave10,BLK8,#12-1898",West,48,,,,,
1000536,S6775345Q,Chan Fook Mun,Female,"Changi,Ave1,BLK5,#16-515",East,40,,,,,
1000537,S6185965M,Ho Choon Eng,Male,"Bedok,Ave9,BLK5,#18-1411",East,76,,,,,
1000538,S8361911X,Chua Lay Wah,Female,"Sengkang,Ave5,BLK10,#6-285",Northeast,11,,,,,
1000539,S7181241D,Yeo Eng Mei,Male,"Choa Chu Kang,Ave6,BLK8,#3-1134",West,53,,,,,
1000540,S8734974G,Yong Eng How,Male,"Changi,Ave8,BLK2,#15-1874",East,76,,,,,
1000541,S5150915G,Leong Mei Wah,Female,"Bukit Panjang,Ave3,BLK4,#4-1101",West,15,,,,,
1000542,S8104862C,Teng Meng Kek,Male,"Sembawang,Ave7,BLK9,#9-1838",North,35,,,,,
1000543,S7143583N,Ng Leng Fatt,Male,"Bukit Timah,Ave1,BLK2,#8-1726",Central,74,,,,,
1000544,S4832078O,Phua Tee Lan,Female,"Bukit Batok,Ave7,BLK6,#20-220",West,17,,,,,
1000545,S4733458W,Ho Chee Choon,Female,"Bishan,Ave3,BLK1,#11-451",Central,53,,,,,
1000546,S6306358K,Chan Wei Gim,Male,"Pasir Ris,Ave6,BLK8,#15-390",East,65,,,,,
1000547,S8326944J,Pang Beng Lay,Female,"Sengkang,Ave10,BLK10,#2-320",Northeast,53,,,,,
1000548,S7106087H,Teo Wai Yee,Female,"Boon Lay,Ave2,BLK2,#13-273",West,7,,,,,
1000549,S7833826U,Yap Poh Gim,Female,"Bedok,Ave8,BLK5,#15-1028",East,11,,,,,
1000550,S7817986Q,Fang Yee Beng,Female,"Boon Lay,Ave3,BLK6,#8-1658",West,44,,,,,
1000551,S8334013J,Ng Kuan Leng,Female,"Sengkang,Ave3,BLK3,#12-430",Northeast,79,,,,,
1000552,S8793575O,Chua Gim Choon,Male,"Bukit Merah,Ave2,BLK10,#14-1097",Central,29,,,,,
1000553,S5766866O,Koh Yew Fatt,Female,"Sembawang,Ave9,BLK8,#18-1475",North,45,,,,,
1000554,S7296309P,Low Leng Kuan,Male,"Bukit Merah,Ave10,BLK7,#6-394",Central,50,,,,,
1000555,S7838816V,Chang Kuan Yue,Female,"Yishun,Ave9,BLK5,#6-1349",North,22,,,,,
1000556,S8542108Y,Ang Eng Kah,Male,"Choa Chu Kang,Ave3,BLK8,#2-1218",West,13,,,,,
1000557,S6127785J,Lee Kek Ting,Female,"Lim Chu Kang,Ave4,BLK3,#6-404",North,76,,,,,
1000558,S6202525C,Yong Keng Mun,Male,"Sembawang,Ave4,BLK5,#17-229",North,75,,,,,
1000559,S5508034M,Tay Lay Tee,Female,"Pasir Ris,Ave10,BLK4,#7-347",East,78,,,,,
1000560,S8416001W,Ong Chun Kah,Male,"Bishan,Ave1,BLK1,#4-1896",Central,58,,,,,
1000561,S8744713D,Yeo Chee Fook,Female,"Punggol,Ave6,BLK7,#11-1423",Northeast,37,,,,,
1000562,S8542798N,Tay Poh Tee,Female,"Hougang,Ave6,BLK7,#20-1555",Northeast,9,,,,,
1000563,S6160543O,Koh Tee Lay,Female,"Ang Mo Kio,Ave5,BLK9,#18-423",Northeast,13,,,,,
1000564,S6798657Q,Low Yee Kuan,Male,"Choa Chu Kang,Ave9,BLK2,#20-385",West,41,,,,,
1000565,S5200220B,Phua Keng Hoong,Male,"Bukit Panjang,Ave8,BLK8,#11-1245",West,68,,,,,
1000566,S8702378F,Low Choon Tee,Male,"Clementi,Ave7,BLK8,#10-192",West,61,,,,,
1000567,S7756338U,Yong Leng Xiao,Male,"Woodlands,Ave8,BLK3,#18-1693",North,39,,,,,
1000568,S5072044W,Yap Eng Wah,Female,"Punggol,Ave2,BLK10,#5-957",Northeast,64,,,,,
1000569,S8096668V,Wong Ting Lian,Female,"Bukit Panjang,Ave6,BLK7,#18-1207",West,43,,,,,
1000570,S5028515M,Ng Kah Mei,Female,"Boon Lay,Ave10,BLK6,#16-1908",West,35,,,,,
1000571,S4694216F,Pang Wah Hock,Male,"Jurong,Ave6,BLK1,#6-1072",West,75,,,,,
1000572,S8402271Z,Phua Wah Leng,Male,"Lim Chu Kang,Ave3,BLK3,#4-1551",North,65,,,,,
1000573,S5047506E,Chua Poh Kek,Female,"Lim Chu Kang,Ave4,BLK9,#14-971",North,67,,,,,
1000574,S6926293M,Goh Leng Beng,Female,"Tampines,Ave1,BLK7,#15-821",East,13,,,,,
1000575,S7158005P,Soh Yew Meng,Male,"Bukit Batok,Ave2,BLK4,#2-1906",West,69,,,,,
1000576,S6643031B,Wong Mun Eng,Female,"Sembawang,Ave5,BLK5,#9-1531",North,71,,,,,
1000577,S6070561W,Lee Wai Kah,Female,"Bukit Batok,Ave2,BLK7,#15-142",West,90,,,,,
1000578,S6429651C,Low Kuan Eng,Male,"Woodlands,Ave3,BLK9,#16-973",North,65,,,,,
1000579,S8615448Y,Teng Choon Kuan,Male,"Bukit Batok,Ave1,BLK10,#13-1410",West,42,,,,,
1000580,S6417946Q,Wong Tee Poh,Male,"Tampines,Ave10,BLK4,#16-344",East,62,,,,,
1000581,S7706296V,Chang Ting Hoong,Male,"Sengkang,Ave2,BLK10,#15-911",Northeast,64,,,,,
1000582,S6082027X,Chong Tee Hock,Female,"Bukit Batok,Ave2,BLK7,#7-1709",West,31,,,,,
1000583,S6997977P,Ong Mun Beng,Male,"Lim Chu Kang,Ave4,BLK6,#9-213",North,65,,,,,
1000584,S5391144L,Tan Meng Tee,Male,"Ang Mo Kio,Ave1,BLK2,#13-1061",Northeast,48,,,,,
1000585,S7623756O,Goh Poh Mei,Male,"Bedok,Ave2,BLK1,#9-1723",East,54,,,,,
1000586,S8304072R,Teo Gim Kek,Female,"Choa Chu Kang,Ave2,BLK9,#6-1516",West,62,,,,,
1000587,S5751247R,Pan Beng Hoong,Female,"Clementi,Ave4,BLK9,#4-1590",West,41,,,,,
1000588,S5691296T,Chan Eng Yew,Female,"Hougang,Ave7,BLK2,#17-726",Northeast,14,,,,,
1000589,S4895505N,Fang Lan Chee,Female,"Clementi,Ave5,BLK2,#6-569",West,83,,,,,
1000590,S4434062K,Yap Tee Mun,Female,"Bedok,Ave1,BLK10,#9-960",East,87,,,,,
1000591,S8139496Z,Ong Wei Beng,Male,"Bukit Merah,Ave6,BLK6,#13-512",Central,32,,,,,
1000592,S4760503W,Pan Fatt Kuan,Female,"Lim Chu Kang,Ave4,BLK10,#15-101",North,43,,,,,
1000593,S8298964M,Chua Kek Lay,Female,"Boon Lay,Ave7,BLK3,#15-635",West,65,,,,,
1000594,S5926762R,Pang Hoong Fook,Male,"Hougang,Ave1,BLK3,#15-474",Northeast,7,,,,,
1000595,S8702467T,Lau Wei Lian,Male,"Hougang,Ave4,BLK6,#5-1955",Northeast,57,,,,,
1000596,S7206076I,Wong Lan Hock,Female,"Jurong,Ave3,BLK5,#5-1363",West,54,,,,,
1000597,S8755951G,Chan Seng Choon,Female,"Hougang,Ave10,BLK2,#20-1841",Northeast,47,,,,,
1000598,S6200365H,Low Wah Mei,Female,"Pasir Ris,Ave1,BLK1,#6-1356",East,34,,,,,
1000599,S7415493Q,Ng Lay Leng,Female,"Boon Lay,Ave3,BLK10,#9-1096",West,36,,,,,
1000600,S5808773V,Pang Yew Chee,Female,"Hougang,Ave1,BLK2,#20-1978",Northeast,56,,,,,
1000601,S4709470L,Loh Leng Lan,Male,"Ang Mo Kio,Ave9,BLK1,#9-1785",Northeast,49,,,,,
1000602,S5630386A,Wu Hoong Mun,Male,"Choa Chu Kang,Ave6,BLK8,#8-1229",West,67,,,,,
1000603,S5837543V,Soh Sun Yew,Male,"Bishan,Ave6,BLK6,#2-1703",Central,24,,,,,
1000604,S5573659K,Chua Fook How,Female,"Bukit Merah,Ave5,BLK9,#2-798",Central,30,,,,,
1000605,S7970400N,Soh Seng Yee,Male,"Ang Mo Kio,Ave3,BLK10,#16-930",Northeast,25,,,,,
1000606,S4585856F,Teo Leng Yue,Female,"Bukit Batok,Ave1,BLK10,#15-293",West,23,,,,,
1000607,S7542775Z,Low Choon Seng,Male,"Woodlands,Ave9,BLK1,#3-460",North,10,,,,,
1000608,S4794718T,Chan Fatt Kuan,Female,"Sembawang,Ave10,BLK2,#7-1078",North,58,,,,,
1000609,S7353076V,Yong Kek Lan,Female,"Clementi,Ave9,BLK10,#17-534",West,53,,,,,
1000610,S8880468F,Chang Choon Fatt,Female,"Bedok,Ave1,BLK2,#7-1561",East,54,,,,,
1000611,S4591183Y,Lim Yee Fatt,Male,"Boon Lay,Ave4,BLK6,#7-591",West,28,,,,,
1000612,S5310729K,Soh Kuan Hoong,Female,"Bukit Panjang,Ave2,BLK6,#3-970",West,65,,,,,
1000613,S5880110K,Soh Hock Mun,Male,"Clementi,Ave7,BLK3,#5-1337",West,89,,,,,
1000614,S6669073Z,Yeo Kuan Mun,Male,"Bukit Timah,Ave6,BLK1,#17-1758",Central,70,,,,,
1000615,S4641703J,Chang Chee Wei,Male,"Sengkang,Ave6,BLK6,#14-790",Northeast,29,,,,,
1000616,S5329370I,Yeo Chee Hoong,Male,"Bukit Panjang,Ave5,BLK1,#16-1351",West,74,,,,,
1000617,S7620621Z,Chong Choon Chee,Female,"Punggol,Ave9,BLK8,#7-911",Northeast,57,,,,,
1000618,S7171476D,Chen Wei Mun,Male,"Bukit Panjang,Ave5,BLK2,#3-513",West,55,,,,,
1000619,S6773779C,Chang Hock Hock,Male,"Boon Lay,Ave7,BLK5,#18-1050",West,53,,,,,
1000620,S6039243R,Yong Yue Hoong,Female,"Boon Lay,Ave5,BLK7,#2-245",West,90,,,,,
1000621,S7927845M,Ng Wah Tee,Female,"Jurong,Ave7,BLK7,#15-1792",West,33,,,,,
1000622,S8812823O,Low Fook Kuan,Female,"Yishun,Ave2,BLK10,#9-1918",North,74,,,,,
1000623,S7544440K,Chong Fook Lian,Female,"Changi,Ave3,BLK7,#18-1186",East,88,,,,,
1000624,S6755852W,Neo Tee Fatt,Male,"Bedok,Ave10,BLK1,#3-1690",East,67,,,,,
1000625,S5186273G,Ang Kah Lay,Female,"Choa Chu Kang,Ave2,BLK10,#18-497",West,20,,,,,
1000626,S6138667S,Yap Meng Fook,Male,"Bedok,Ave8,BLK1,#11-448",East,42,,,,,
1000627,S8642277C,Soh Hoong Yue,Male,"Bishan,Ave1,BLK3,#13-577",Central,26,,,,,
1000628,S5964136F,Loh Hock Kah,Male,"Sengkang,Ave2,BLK5,#6-1647",Northeast,41,,,,,
1000629,S5783567I,Low Meng Yee,Female,"Bukit Batok,Ave5,BLK2,#13-1617",West,75,,,,,
1000630,S6878451T,Khoo Wei Kah,Female,"Choa Chu Kang,Ave8,BLK3,#4-1571",West,66,,,,,
1000631,S5450592H,Fang Fook Chee,Male,"Yishun,Ave10,BLK1,#6-436",North,60,,,,,
1000632,S4875662G,Yong Fook Yue,Male,"Sembawang,Ave3,BLK2,#15-1693",North,51,,,,,
1000633,S8461476V,Goh Xiao Kek,Male,"Changi,Ave8,BLK3,#12-279",East,18,,,,,
1000634,S6218406T,Ho Fatt Kah,Male,"Clementi,Ave1,BLK2,#14-1463",West,41,,,,,
1000635,S4636895O,Ang Kek Yew,Female,"Bukit Timah,Ave3,BLK4,#17-844",Central,73,,,,,
1000636,S5701347J,Pang Lan Lay,Male,"Pasir Ris,Ave3,BLK3,#19-1021",East,21,,,,,
1000637,S7830974T,Yap Eng Choon,Female,"Clementi,Ave2,BLK2,#4-1522",West,66,,,,,
1000638,S4701482N,Low Poh Hoong,Male,"Bishan,Ave1,BLK2,#5-1499",Central,42,,,,,
1000639,S6792028V,Soh Chun Ting,Male,"Clementi,Ave8,BLK4,#18-1044",West,22,,,,,
1000640,S7345467T,Chan How Lian,Female,"Pasir Ris,Ave5,BLK7,#10-1360",East,21,,,,,
1000641,S8203922S,Leong Yue Mei,Female,"Changi,Ave3,BLK2,#6-1635",East,30,,,,,
1000642,S7969639G,Lau Kah Kuan,Male,"Bukit Batok,Ave10,BLK8,#9-854",West,40,,,,,
1000643,S5602363K,Lee Keng Wei,Female,"Bukit Timah,Ave1,BLK8,#9-520",Central,48,,,,,
1000644,S4603450H,Teng Hoong Mei,Female,"Clementi,Ave5,BLK2,#7-622",West,71,,,,,
1000645,S4949425N,Yap Fook Keng,Male,"Ang Mo Kio,Ave6,BLK5,#19-583",Northeast,82,,,,,
1000646,S8679779Q,Yap Hoong Yue,Male,"Sembawang,Ave2,BLK5,#9-1338",North,34,,,,,
1000647,S4710536U,Chen Wah Beng,Female,"Tampines,Ave6,BLK8,#14-1509",East,60,,,,,
1000648,S4843025F,Chong Eng Chun,Female,"Bukit Timah,Ave4,BLK7,#2-1501",Central,24,,,,,
1000649,S5758713G,Goh Lian Yee,Male,"Changi,Ave3,BLK3,#11-195",East,84,,,,,
1000650,S8691125F,Koh Meng Seng,Male,"Boon Lay,Ave2,BLK7,#3-574",West,73,,,,,
1000651,S4766856H,Soh Kuan Choon,Female,"Boon Lay,Ave3,BLK1,#16-884",West,35,,,,,
1000652,S5671560X,Fong Kuan Yue,Female,"Boon Lay,Ave5,BLK6,#15-757",West,23,,,,,
1000653,S6967353R,Lau Leng Lay,Male,"Bishan,Ave5,BLK1,#16-1143",Central,68,,,,,
1000654,S8326009L,Yap Yue Yue,Female,"Yishun,Ave6,BLK3,#11-1015",North,37,,,,,
1000655,S6573215Q,Wong Mun Tee,Male,"Jurong,Ave7,BLK2,#6-1514",West,28,,,,,
1000656,S7634718G,Low Kuan Hoong,Female,"Pasir Ris,Ave7,BLK10,#15-1504",East,67,,,,,
1000657,S4691016Z,Ang Yee Eng,Female,"Lim Chu Kang,Ave8,BLK10,#5-1486",North,65,,,,,
1000658,S5777814T,Phua Yew Hoong,Male,"Yishun,Ave5,BLK3,#11-1543",North,51,,,,,
1000659,S8014409F,Neo Fook Gim,Male,"Pasir Ris,Ave7,BLK10,#16-1744",East,90,,,,,
1000660,S7645027J,Fang Hock Lan,Male,"Bukit Panjang,Ave4,BLK5,#3-1246",West,68,,,,,
1000661,S7268839V,Goh Poh Hock,Female,"Clementi,Ave4,BLK3,#17-1509",West,90,,,,,
1000662,S4672371Z,Pan Kah Tee,Male,"Hougang,Ave2,BLK5,#9-670",Northeast,10,,,,,
1000663,S7853810V,Chong Mei Lay,Male,"Sembawang,Ave9,BLK2,#11-1504",North,8,,,,,
1000664,S7019834V,Leong Keng How,Female,"Bukit Panjang,Ave5,BLK8,#6-523",West,55,,,,,
1000665,S5058988V,Wong Lian Fook,Female,"Bishan,Ave9,BLK7,#7-688",Central,60,,,,,
1000666,S5400187W,Chan Hoong Fook,Female,"Tampines,Ave6,BLK6,#6-441",East,16,,,,,
1000667,S7244198P,Chang Xiao Lian,Female,"Tampines,Ave5,BLK4,#19-1773",East,38,,,,,
1000668,S4550819P,Khoo Mei Yew,Female,"Choa Chu Kang,Ave3,BLK8,#14-1498",West,73,,,,,
1000669,S6971571L,Lee Lan Wai,Male,"Bedok,Ave4,BLK2,#9-1125",East,80,,,,,
1000670,S5140988G,Yong Hoong Yue,Male,"Hougang,Ave6,BLK2,#3-1188",Northeast,53,,,,,
1000671,S5355570P,Chan Hoong Hock,Female,"Changi,Ave2,BLK10,#5-1576",East,22,,,,,
1000672,S4922171V,Lim Yew Kah,Female,"Clementi,Ave9,BLK6,#15-357",West,46,,,,,
1000673,S7364466G,Fong Gim Chee,Male,"Bishan,Ave8,BLK8,#14-969",Central,67,,,,,
1000674,S8746182T,Wong Sun Fatt,Female,"Bukit Merah,Ave5,BLK4,#3-1890",Central,59,,,,,
1000675,S6925469Z,Tay Wah Fook,Female,"Bukit Panjang,Ave5,BLK5,#19-998",West,13,,,,,
1000676,S6406124N,Wong Fatt Mei,Female,"Pasir Ris,Ave6,BLK9,#16-1351",East,71,,,,,
1000677,S7002539W,Soh Sun Eng,Female,"Bukit Batok,Ave4,BLK1,#19-682",West,83,,,,,
1000678,S6129324X,Wu Hoong Lay,Male,"Lim Chu Kang,Ave3,BLK1,#5-166",North,78,,,,,
1000679,S6407448I,Chen Eng Hoong,Male,"Clementi,Ave4,BLK7,#10-586",West,72,,,,,
1000680,S8062206F,Pan Fook Beng,Female,"Choa Chu Kang,Ave6,BLK4,#18-1066",West,51,,,,,
1000681,S8697197I,Ong Lay Poh,Female,"Sembawang,Ave4,BLK5,#12-1999",North,23,,,,,
1000682,S8489350U,Goh Lan Kah,Male,"Jurong,Ave9,BLK4,#3-103",West,16,,,,,
1000683,S8629831A,Phua Yew Kek,Male,"Sengkang,Ave8,BLK5,#15-1180",Northeast,50,,,,,
1000684,S6957455E,Tan Fook Fatt,Male,"Bukit Panjang,Ave7,BLK5,#14-675",West,64,,,,,
1000685,S7658041R,Loh Eng Sun,Male,"Woodlands,Ave7,BLK1,#2-104",North,13,,,,,
1000686,S5792246I,Yeo Mun Sun,Male,"Punggol,Ave4,BLK6,#13-1048",Northeast,39,,,,,
1000687,S6823975C,Lee Keng Kek,Male,"Punggol,Ave9,BLK10,#17-1260",Northeast,45,,,,,
1000688,S8395464F,Fang Hoong Xiao,Female,"Woodlands,Ave7,BLK9,#6-1079",North,26,,,,,
1000689,S5725487B,Khoo Yue Keng,Male,"Bukit Panjang,Ave2,BLK5,#18-1621",West,25,,,,,
1000690,S8134965M,Koh Kek Choon,Male,"Bedok,Ave3,BLK2,#13-1457",East,24,,,,,
1000691,S7630256X,Chang Wei Xiao,Female,"Punggol,Ave1,BLK10,#20-1997",Northeast,89,,,,,
1000692,S8213262H,Phua Fatt Lan,Female,"Yishun,Ave1,BLK4,#4-586",North,20,,,,,
1000693,S7276742I,Pan Seng Wah,Male,"Jurong,Ave8,BLK9,#11-562",West,80,,,,,
1000694,S7331416H,Yong Leng Chun,Male,"Clementi,Ave7,BLK3,#11-100",West,7,,,,,
1000695,S7567072K,Fong Leng Kuan,Female,"Bukit Batok,Ave7,BLK5,#2-1756",West,41,,,,,
1000696,S5182169P,Phua Keng Wei,Male,"Punggol,Ave8,BLK2,#6-400",Northeast,82,,,,,
1000697,S6887781K,Chua Ting Fook,Female,"Tampines,Ave2,BLK4,#5-1756",East,90,,,,,
1000698,S8290348H,Pang Wei Hoong,Male,"Jurong,Ave5,BLK1,#7-681",West,75,,,,,
1000699,S7817652Q,Fang Mei Wai,Female,"Jurong,Ave6,BLK3,#12-366",West,55,,,,,
1000700,S5430705B,Chang Leng Sun,Female,"Bukit Merah,Ave4,BLK10,#19-1418",Central,15,,,,,
1000701,S8717057J,Chang Mun Chun,Female,"Sengkang,Ave10,BLK3,#12-280",Northeast,30,,,,,
1000702,S7944429U,Fong Mei Wei,Female,"Clementi,Ave1,BLK7,#19-1213",West,76,,,,,
1000703,S7950725G,Teng Chun Chee,Male,"Lim Chu Kang,Ave9,BLK8,#4-322",North,67,,,,,
1000704,S5602157Y,Ang Chee Hoong,Female,"Bukit Panjang,Ave1,BLK7,#18-1850",West,32,,,,,
1000705,S4845763J,Lim Kek Yue,Female,"Bukit Panjang,Ave5,BLK6,#12-416",West,81,,,,,
1000706,S8321528E,Ang Kuan Mei,Male,"Woodlands,Ave1,BLK8,#12-1098",North,69,,,,,
1000707,S4640761V,Chong Lan Yee,Female,"Pasir Ris,Ave3,BLK10,#2-408",East,81,,,,,
1000708,S8433484D,Yong Meng Choon,Female,"Bukit Timah,Ave5,BLK1,#6-518",Central,62,,,,,
1000709,S4687225R,Pan Wai Chun,Male,"Sengkang,Ave8,BLK7,#5-1332",Northeast,9,,,,,
1000710,S5500055E,Low How Wah,Male,"Woodlands,Ave10,BLK8,#10-972",North,31,,,,,
1000711,S7058514R,Wong Hoong Leng,Male,"Bukit Panjang,Ave7,BLK2,#2-870",West,69,,,,,
1000712,S8541305I,Wu Fatt Eng,Male,"Bishan,Ave7,BLK2,#8-664",Central,33,,,,,
1000713,S6622229K,Leong Mun Sun,Female,"Woodlands,Ave7,BLK7,#15-740",North,46,,,,,
1000714,S8374229G,Teng Yee Hoong,Male,"Bukit Merah,Ave9,BLK7,#5-1200",Central,27,,,,,
1000715,S8530395N,Chua Wai Yew,Female,"Bukit Merah,Ave2,BLK8,#9-1208",Central,71,,,,,
1000716,S8676816B,Neo Yew Ting,Female,"Bukit Merah,Ave1,BLK7,#11-871",Central,46,,,,,
1000717,S5270698B,Low Yue Tee,Male,"Sembawang,Ave9,BLK7,#17-1044",North,7,,,,,
1000718,S5840826R,Low Kah Poh,Female,"Tampines,Ave3,BLK9,#10-1553",East,22,,,,,
1000719,S6705330L,Chang Sun Xiao,Male,"Punggol,Ave8,BLK5,#8-807",Northeast,74,,,,,
1000720,S7012360E,Leong Lay Yue,Male,"Bukit Timah,Ave5,BLK8,#20-1939",Central,69,,,,,
1000721,S5774383M,Wong Yue Chee,Male,"Bukit Timah,Ave9,BLK8,#17-397",Central,13,,,,,
1000722,S6657170Q,Tan Gim Lay,Male,"Tampines,Ave2,BLK7,#20-955",East,16,,,,,
1000723,S6861608W,Teng Yee Yew,Female,"Punggol,Ave1,BLK5,#6-1602",Northeast,13,,,,,
1000724,S5030938V,Fong Wah Wah,Female,"Bukit Batok,Ave5,BLK8,#19-1340",West,68,,,,,
1000725,S8037261C,Lau Ting Chun,Female,"Woodlands,Ave7,BLK1,#18-1765",North,83,,,,,
1000726,S6599968Q,Ang Beng Kuan,Male,"Bukit Merah,Ave6,BLK2,#11-1056",Central,43,,,,,
1000727,S5803807G,Chua Tee Kek,Female,"Punggol,Ave9,BLK1,#9-1077",Northeast,77,,,,,
1000728,S7467528M,Pang Gim Yew,Female,"Clementi,Ave4,BLK6,#18-541",West,70,,,,,
1000729,S6532008T,Chang Yue Mun,Female,"Bukit Batok,Ave10,BLK3,#11-1236",West,30,,,,,
1000730,S5058565C,Chang Lian Yew,Male,"Ang Mo Kio,Ave8,BLK10,#9-1603",Northeast,25,,,,,
1000731,S6319588M,Ong Sun Hoong,Female,"Sembawang,Ave1,BLK6,#5-1928",North,14,,,,,
1000732,S6165246U,Teng Hock Kek,Female,"Boon Lay,Ave1,BLK7,#14-1018",West,84,,,,,
1000733,S5416730F,Lim Keng Leng,Male,"Changi,Ave10,BLK7,#4-531",East,58,,,,,
1000734,S4558534W,Pan Choon Meng,Male,"Woodlands,Ave4,BLK6,#12-723",North,25,,,,,
1000735,S8355634O,Chan Xiao Fatt,Male,"Choa Chu Kang,Ave1,BLK3,#9-1788",West,44,,,,,
1000736,S7241275X,Ang Tee Lan,Male,"Bukit Timah,Ave10,BLK5,#4-379",Central,24,,,,,
1000737,S5758491S,Chang Sun Meng,Female,"Pasir Ris,Ave9,BLK2,#5-1261",East,42,,,,,
1000738,S7767072R,Tan Yue Meng,Male,"Bishan,Ave10,BLK1,#13-1106",Central,83,,,,,
1000739,S6897439X,Ang Hoong Chun,Female,"Clementi,Ave2,BLK8,#13-1183",West,55,,,,,
1000740,S5368482W,Leong Lay Lan,Male,"Changi,Ave1,BLK4,#2-1991",East,53,,,,,
1000741,S5394397P,Phua Wai Yue,Female,"Sembawang,Ave5,BLK10,#9-195",North,19,,,,,
1000742,S8158714Z,Fong Beng Sun,Female,"Yishun,Ave1,BLK4,#16-1584",North,77,,,,,
